,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2764,1.27,Premium,J,VVS1,60.1,58.0,7.06,6.99,4.22,7240
2765,0.73,Ideal,G,VS2,61.6,56.0,5.8,5.83,3.58,3480
2766,0.31,Ideal,G,VVS1,60.8,56.0,4.36,4.39,2.66,1032
2767,0.68,Very Good,G,IF,62.7,56.0,5.56,5.6,3.5,4088
2768,0.51,Good,D,VS2,60.1,65.0,5.14,5.17,3.1,1976
2769,1.2,Very Good,I,VS1,63.1,58.0,6.7,6.62,4.2,6632
2770,0.4,Very Good,H,VS1,63.4,58.0,4.74,4.66,2.98,776
2771,1.54,Fair,I,SI2,64.6,56.0,7.3,7.26,4.7,7224
2772,0.77,Very Good,E,SI2,60.4,58.0,5.91,5.95,3.58,2792
2773,0.44,Very Good,E,SI1,62.2,60.0,4.79,4.86,3.0,840
2774,0.92,Premium,G,SI2,58.4,58.0,6.4,6.34,3.73,3720
2775,1.01,Premium,E,SI1,59.5,60.0,6.54,6.46,3.87,5296
2776,0.82,Fair,F,SI1,64.9,58.0,5.83,5.79,3.77,3112
2777,0.41,Ideal,G,VS1,61.7,57.0,4.81,4.78,2.96,1320
2778,0.44,Very Good,F,VVS1,62.1,60.0,4.84,4.92,3.03,2056
2779,0.56,Ideal,D,SI2,62.2,55.0,5.29,5.32,3.3,1512
2780,0.26,Very Good,E,VVS2,61.7,61.0,4.08,4.12,2.53,728
2781,0.39,Ideal,G,IF,61.6,56.0,4.69,4.73,2.9,1976
2782,0.7,Fair,I,I1,68.6,57.0,5.46,5.34,3.71,-472
2783,1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,5896
2784,2.0,Very Good,H,SI2,61.0,57.0,8.02,8.18,4.94,11752
2785,0.54,Very Good,I,VS2,62.3,56.0,5.17,5.22,3.24,1168
2786,0.54,Ideal,D,VS2,61.1,56.0,5.29,5.25,3.22,2488
2787,1.6,Very Good,I,VS1,62.3,59.0,7.46,7.51,4.66,9736
2788,0.37,Ideal,E,VS1,61.4,55.0,4.62,4.66,2.85,1288
2789,1.09,Ideal,G,VVS2,61.8,56.0,6.58,6.62,4.08,7048
2790,0.71,Ideal,G,VS1,61.5,56.0,5.74,5.78,3.54,3656
2791,1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,5432
2792,0.33,Ideal,E,VS2,61.5,57.0,4.41,4.47,2.73,648
2793,1.2,Very Good,I,VS1,62.6,59.0,6.69,6.73,4.2,6632
2794,1.21,Premium,G,VS1,62.7,58.0,6.76,6.85,4.27,7416
2795,0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,2112
2796,0.31,Good,G,VS1,63.2,56.0,4.28,4.29,2.71,280
2797,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,6784
2798,0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,1336
2799,1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,5672
2800,0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,3880
2801,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,6512
2802,0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,824
2803,0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,3736
2804,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,2288
2805,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,4328
2806,1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,5304
2807,0.71,Ideal,G,VVS1,61.1,57.0,5.76,5.8,3.53,4136
2808,0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,616
2809,0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,280
2810,0.5,Good,E,VS2,64.1,58.0,5.03,5.01,3.22,1696
2811,0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,728
2812,0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,232
2813,0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,2168
2814,0.53,Very Good,E,SI1,63.0,55.0,5.14,5.18,3.25,1544
2815,0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,2760
2816,0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,880
2817,0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,568
2818,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,3368
2819,0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,1784
2820,0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,168
2821,1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,3168
2822,0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,1128
2823,0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,1112
2824,0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,4152
2825,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,5792
2826,0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,4040
2827,2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,15144
2828,1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,6072
2829,0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,1416
2830,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,840
2831,0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,2264
2832,0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,2176
2833,0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,-392
2834,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,7896
2835,1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,4216
2836,0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,1768
2837,0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,776
2838,0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,2760
2839,0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,1144
2840,0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,2360
2841,3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,17816
2842,0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,2640
2843,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,1224
2844,0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,1288
2845,0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,1928
2846,1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,9456
2847,0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,184
2848,1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,8824
2849,0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,1000
2850,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,-384
2851,0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,2696
2852,1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,4576
2853,0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,1112
2854,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,7992
2855,0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,2632
2856,0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,960
2857,1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,5952
2858,1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,6936
2859,0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,2056
2860,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,5968
2861,0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,1624
2862,1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,8360
2863,0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,-456
2864,0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,3680
2865,0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1392
2866,1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,5992
2867,1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,10496
2868,0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,1896
2869,0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,488
2870,0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1304
2871,1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,4048
2872,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,4696
2873,1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,9296
2874,0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,1528
2875,1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,5560
2876,0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,3896
2877,0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,2448
2878,0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,-352
2879,0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,3096
2880,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,3832
2881,0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,984
2882,2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,12088
2883,0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,3568
2884,1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,6120
2885,0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,1208
2886,0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,1608
2887,0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,-216
2888,0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,648
2889,0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,1640
2890,1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,8704
2891,0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2648
2892,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,2368
2893,0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,360
2894,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,5736
2895,0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,872
2896,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,6664
2897,0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,1216
2898,1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,4464
2899,0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,1776
2900,0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,-336
2901,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,1928
2902,0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,4016
2903,1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,5144
2904,1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,4168
2905,0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,2632
2906,0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,712
2907,0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,816
2908,1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,5440
2909,0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,-224
2910,1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,4520
2911,1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,6472
2912,0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,1416
2913,0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,1656
2914,0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,-1112
2915,0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,992
2916,0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,4176
2917,0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,3552
2918,1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,4632
2919,0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,280
2920,0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,536
2921,0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,-936
2922,0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,368
2923,1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,4792
2924,1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,2328
2925,0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,3008
2926,0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,4624
2927,1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,2632
2928,0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,568
2929,0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,928
2930,1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,5192
2931,1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,4472
2932,0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,184
2933,0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,800
2934,0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,2920
2935,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,5080
2936,1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,8384
2937,1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,5088
2938,0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,-712
2939,0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1592
2940,1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,5504
2941,0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,312
2942,1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,9352
2943,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,2392
2944,0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,2120
2945,2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,14256
2946,0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,-136
2947,0.5,Very Good,G,SI1,62.4,52.0,5.1,5.15,3.2,1040
2948,0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,-392
2949,1.11,Very Good,F,SI1,60.1,61.0,6.64,6.74,4.06,5944
2950,1.2,Ideal,E,SI2,61.3,56.0,6.85,6.88,4.21,6280
2951,1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,7520
2952,0.9,Ideal,G,SI2,62.5,56.0,6.15,6.2,3.86,3672
2953,1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26,7496
2954,0.7,Premium,F,VS1,61.7,60.0,5.67,5.64,3.49,3624
2955,1.07,Premium,I,SI1,58.4,60.0,6.78,6.68,3.93,4792
2956,0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,776
2957,0.3,Premium,E,SI1,62.5,60.0,4.24,4.27,2.66,-216
2958,1.12,Premium,G,SI2,61.2,58.0,6.69,6.67,4.09,5272
2959,0.3,Premium,F,VS2,61.5,60.0,4.26,4.29,2.63,184
2960,0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,760
2961,0.9,Premium,I,SI1,63.0,58.0,6.09,6.01,3.81,3472
2962,0.3,Ideal,H,VS1,61.6,57.0,4.3,4.33,2.66,136
2963,0.74,Premium,F,SI2,61.4,57.0,5.82,5.8,3.57,2480
2964,0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,-288
2965,0.52,Premium,E,SI1,61.6,58.0,5.17,5.12,3.17,1488
2966,0.54,Ideal,D,VVS2,61.4,52.0,5.3,5.34,3.26,3256
2967,0.9,Very Good,H,SI2,61.2,57.0,6.21,6.27,3.82,3208
2968,0.7,Good,I,VS1,61.1,61.0,5.65,5.7,3.47,2616
2969,0.34,Very Good,H,VS2,62.4,60.0,4.41,4.44,2.76,-24
2970,0.7,Ideal,F,VS2,61.9,55.0,5.7,5.74,3.54,3416
2971,1.02,Very Good,G,VS2,63.0,57.0,6.37,6.39,4.02,5592
2972,1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,4344
2973,0.31,Ideal,I,SI2,61.0,56.0,4.39,4.43,2.69,-1608
2974,1.23,Premium,G,VS1,62.2,58.0,6.78,6.74,4.27,7576
2975,0.7,Very Good,E,SI1,59.4,63.0,5.79,5.73,3.42,2864
2976,0.54,Ideal,D,VS2,61.1,57.0,5.25,5.22,3.2,2488
2977,0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,-80
2978,0.9,Fair,E,SI2,65.0,58.0,6.08,6.04,3.94,3224
2979,1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,4936
2980,0.29,Very Good,G,VS2,61.9,55.0,4.25,4.28,2.64,-80
2981,2.01,Premium,E,SI1,60.4,61.0,8.05,7.98,4.84,13064
2982,1.32,Premium,F,SI2,60.6,60.0,7.1,7.05,4.29,6984
2983,0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,3448
2984,0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,-232
2985,1.51,Fair,J,SI2,65.1,59.0,7.13,7.09,4.63,6552
2986,0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,480
2987,0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,4216
2988,0.73,Premium,F,VS2,62.7,58.0,5.76,5.7,3.59,3528
2989,0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,5472
2990,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,2584
2991,0.29,Ideal,G,VVS2,60.7,54.0,4.33,4.37,2.64,832
2992,0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,2472
2993,0.51,Ideal,D,VS2,61.1,56.0,5.16,5.2,3.17,2248
2994,1.55,Ideal,I,VS2,61.8,55.0,7.4,7.44,4.58,9160
2995,1.51,Very Good,H,SI2,60.8,58.0,7.4,7.51,4.53,7944
2996,2.01,Ideal,I,SI1,62.9,57.0,8.05,7.98,5.04,12224
2997,1.04,Very Good,G,VVS1,58.2,60.0,6.66,6.71,3.89,6552
2998,0.98,Fair,G,SI1,64.4,56.0,6.33,6.24,4.03,4184
2999,0.25,Very Good,E,VVS1,62.9,58.0,4.01,4.03,2.53,696
3000,0.42,Ideal,H,VS1,61.2,57.0,4.87,4.8,2.96,1080
3001,1.1,Very Good,G,VVS1,60.4,57.0,6.7,6.77,4.07,7032
3002,0.41,Very Good,D,VS1,62.8,57.0,4.73,4.76,2.98,1664
3003,1.02,Premium,F,VS2,62.7,59.0,6.41,6.44,4.03,5784
3004,0.61,Very Good,H,VVS2,60.5,57.0,5.52,5.54,3.35,2848
3005,0.4,Ideal,J,VS1,61.3,56.0,4.77,4.79,2.93,120
3006,0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,1256
3007,0.4,Ideal,E,SI2,61.0,58.0,4.76,4.78,2.91,72
3008,0.41,Ideal,G,VVS2,61.7,55.0,4.81,4.85,2.98,1760
3009,0.3,Ideal,H,SI1,62.4,55.0,4.3,4.32,2.69,-704
3010,0.31,Ideal,E,VS1,62.0,55.0,4.35,4.38,2.7,824
3011,0.46,Very Good,E,VS2,62.2,58.0,4.95,4.99,3.09,1512
3012,0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,2056
3013,0.3,Ideal,E,VS2,61.5,55.0,4.3,4.34,2.66,408
3014,1.09,Ideal,F,SI2,61.2,57.0,6.6,6.64,4.05,5320
3015,0.71,Very Good,E,SI1,63.1,58.0,5.65,5.69,3.58,2944
3016,0.97,Ideal,G,SI2,61.6,56.0,6.31,6.39,3.91,4216
3017,1.02,Very Good,E,IF,61.7,60.0,6.38,6.52,3.98,7000
3018,0.42,Premium,D,SI2,60.0,61.0,4.89,4.85,2.92,312
3019,0.33,Ideal,I,IF,61.8,55.0,4.46,4.47,2.76,816
3020,0.36,Ideal,E,VS1,61.7,56.0,4.58,4.56,2.82,1208
3021,1.72,Ideal,H,SI1,62.2,57.0,7.65,7.55,4.72,10336
3022,0.37,Ideal,H,VVS1,62.0,53.0,4.63,4.66,2.88,1160
3023,0.71,Ideal,D,VS2,61.2,55.0,5.74,5.78,3.53,3808
3024,0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,416
3025,0.3,Ideal,E,VS2,62.1,55.0,4.28,4.32,2.67,408
3026,0.71,Very Good,E,VS2,63.7,58.0,5.6,5.64,3.58,3456
3027,0.3,Ideal,E,VS1,61.6,55.0,4.34,4.36,2.68,744
3028,0.97,Good,F,SI1,60.1,65.0,6.46,6.36,3.85,4728
3029,1.27,Ideal,I,SI2,62.1,56.0,6.92,6.96,4.31,5864
3030,1.57,Ideal,I,VS2,61.5,56.0,7.56,7.49,4.63,9312
3031,1.0,Premium,G,VS1,62.4,59.0,6.35,6.4,3.98,5784
3032,0.42,Ideal,D,VVS2,62.5,57.0,4.8,4.77,2.99,2320
3033,0.7,Fair,G,SI1,61.7,66.0,5.7,5.58,3.48,2008
3034,0.56,Ideal,D,VS1,61.6,57.0,5.33,5.29,3.27,2968
3035,0.51,Good,E,SI1,57.4,62.0,5.24,5.29,3.02,1256
3036,0.52,Very Good,I,SI1,63.3,55.0,5.13,5.1,3.24,496
3037,0.39,Premium,G,VVS1,59.9,59.0,4.73,4.75,2.84,1528
3038,1.7,Very Good,H,VS2,63.3,57.0,7.59,7.54,4.79,10552
3039,0.3,Very Good,E,VVS2,59.7,57.0,4.37,4.43,2.62,1032
3040,1.08,Ideal,H,SI1,62.7,57.0,6.48,6.51,4.07,5360
3041,2.01,Ideal,F,SI2,61.9,55.0,8.1,8.05,5.0,12472
3042,0.55,Ideal,J,VS2,62.6,57.0,5.21,5.17,3.25,944
3043,0.9,Fair,F,SI2,62.6,58.0,6.01,6.06,3.78,3112
3044,0.9,Ideal,I,VS1,62.4,57.0,6.17,6.21,3.86,4440
3045,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,6472
3046,0.51,Very Good,H,VS2,60.1,59.8,5.14,5.19,3.1,1296
3047,0.7,Premium,E,VS1,59.4,61.0,5.78,5.74,3.42,3736
3048,0.7,Fair,H,SI1,66.0,56.0,5.5,5.53,3.64,1680
3049,0.34,Ideal,I,SI1,60.2,57.0,4.54,4.5,2.72,-760
3050,0.32,Ideal,G,IF,61.2,55.0,4.41,4.44,2.71,1432
3051,0.31,Ideal,D,VS2,59.4,56.0,4.45,4.4,2.63,696
3052,0.41,Premium,E,SI1,61.4,56.0,4.81,4.77,2.94,632
3053,1.84,Ideal,J,VS1,62.4,56.0,7.84,7.8,4.89,11304
3054,0.9,Very Good,I,VS2,63.2,56.0,6.15,6.09,3.87,3960
3055,1.0,Ideal,E,VS2,61.6,57.0,6.44,6.38,3.95,5848
3056,0.37,Premium,E,SI1,61.8,58.0,4.59,4.64,2.85,328
3057,1.53,Ideal,F,VS1,61.5,59.0,7.38,7.46,4.56,10192
3058,1.09,Ideal,G,VS2,62.8,57.0,6.54,6.58,4.12,6280
3059,1.04,Premium,F,SI2,62.8,55.0,6.48,6.41,4.05,4808
3060,0.8,Very Good,E,SI2,62.6,59.0,5.84,5.91,3.68,3032
3061,0.29,Good,F,VS1,62.1,56.0,4.24,4.26,2.64,288
3062,1.21,Ideal,F,I1,62.0,56.0,6.84,6.8,4.23,5072
3063,2.01,Very Good,J,VS2,61.1,59.0,8.04,8.07,4.92,12152
3064,0.3,Premium,G,VVS2,62.6,58.0,4.27,4.29,2.68,784
3065,1.01,Fair,H,VS2,64.5,60.0,6.3,6.25,4.05,4600
3066,1.61,Ideal,I,VS2,62.5,57.0,7.49,7.43,4.66,9624
3067,1.19,Very Good,D,SI2,61.1,58.0,6.84,6.88,4.19,6264
3068,1.12,Premium,H,VS1,61.6,58.0,6.64,4.11,3.7,6392
3069,1.7,Good,H,SI1,63.9,56.0,7.61,7.53,4.84,9912
3070,0.3,Premium,G,VS1,61.4,60.0,4.33,4.3,2.65,344
3071,1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39,7016
3072,1.01,Ideal,F,SI1,62.0,56.0,6.41,6.46,3.99,5304
3073,0.31,Premium,G,VS1,61.2,60.0,4.39,4.37,2.68,424
3074,0.7,Good,F,SI1,58.7,64.0,5.77,5.78,3.39,2632
3075,0.9,Very Good,H,VS1,63.0,62.0,6.09,6.0,3.81,4664
3076,0.71,Ideal,G,VVS2,61.7,57.0,5.72,5.74,3.53,4096
3077,0.34,Good,E,SI2,63.1,56.0,4.46,4.51,2.83,-680
3078,0.4,Good,E,SI1,64.2,57.0,4.68,4.66,3.0,408
3079,0.34,Ideal,E,VVS2,62.4,55.0,4.47,4.51,2.79,1488
3080,0.31,Very Good,H,SI1,62.3,55.0,4.34,4.36,2.71,-768
3081,0.5,Ideal,F,SI1,60.2,63.0,5.12,5.15,3.09,1352
3082,0.3,Ideal,G,IF,62.1,55.0,4.32,4.35,2.69,1272
3083,1.33,Ideal,H,SI1,60.1,57.0,7.14,7.2,4.31,7304
3084,1.0,Good,F,IF,63.2,63.0,6.24,6.26,3.95,6600
3085,2.07,Premium,E,SI2,58.9,61.0,8.45,8.35,4.95,12920
3086,0.36,Ideal,D,VS2,61.1,57.0,4.62,4.58,2.81,1088
3087,1.25,Premium,I,VS2,62.2,57.0,6.92,6.84,4.28,6704
3088,1.01,Very Good,G,SI1,60.0,58.0,6.51,6.55,3.92,5000
3089,1.54,Very Good,G,IF,59.4,60.0,7.55,7.61,4.5,10768
3090,0.54,Ideal,H,SI1,61.1,56.0,5.25,5.27,3.21,1168
3091,1.07,Ideal,H,VS2,61.8,56.0,6.52,6.55,4.04,5792
3092,0.25,Ideal,E,VVS2,61.6,57.0,4.08,4.1,2.52,792
3093,0.32,Ideal,D,SI1,59.6,57.0,4.47,4.42,2.65,264
3094,0.35,Very Good,E,VS2,60.2,60.0,4.54,4.57,2.74,656
3095,0.42,Ideal,E,SI1,62.6,57.0,4.81,4.84,3.02,832
3096,1.11,Very Good,H,SI2,59.0,59.0,6.79,6.82,4.02,4840
3097,1.51,Premium,H,SI2,62.3,62.0,7.32,7.21,4.51,7976
3098,1.01,Good,F,VS2,65.2,57.0,6.19,6.23,4.05,5544
3099,0.32,Ideal,H,VVS1,62.0,55.0,4.42,4.45,2.75,776
3100,0.33,Ideal,I,VVS1,62.2,54.0,4.43,4.45,2.76,488
3101,0.28,Ideal,G,IF,61.3,57.0,4.25,4.27,2.6,1120
3102,0.32,Very Good,I,SI2,63.4,56.0,4.37,4.34,2.76,-1672
3103,0.73,Ideal,E,VS1,61.4,55.0,5.8,5.82,3.57,4088
3104,1.02,Premium,F,SI2,63.0,58.0,6.44,6.38,4.04,4656
3105,1.51,Ideal,E,SI2,62.9,57.0,7.29,7.23,4.57,8696
3106,0.26,Very Good,E,VVS1,61.5,56.0,4.1,4.15,2.53,768
3107,0.55,Ideal,I,VVS1,61.7,56.0,5.24,5.29,3.25,2200
3108,0.32,Ideal,G,SI1,61.4,57.0,4.41,4.38,2.7,-216
